brand,description,price,size,volume,classification,purchaseprice,vendornumber,vendorname
2954,Highland Park 12 Yr Single,49.99,750mL,750.0,1,35.87,2561,EDRINGTON AMERICAS
2956,Vat 69 Gold,14.99,1750mL,1750.0,1,10.71,3960,DIAGEO NORTH AMERICA INC
2957,Glenfarclas 12-Yr Scotch,35.99,750mL,750.0,1,25.89,8004,SAZERAC CO INC
2958,Dalwhinnie 15-Yr Single Mal,54.99,750mL,750.0,1,40.73,3960,DIAGEO NORTH AMERICA INC
2960,The Macallan Fine Oak 15 Yr,104.99,750mL,750.0,1,69.34,2561,EDRINGTON AMERICAS
2963,Bruichladdich The Laddie Ten,59.99,750mL,750.0,1,44.44,7239,REMY COINTREAU USA INC
2965,Ardbeg 10 Yr Single Malt Sc,46.99,750mL,750.0,1,34.64,8112,MOET HENNESSY USA INC
2967,Glenfiddich Solera 15-Yr RS,59.99,750mL,750.0,1,40.73,3664,WILLIAM GRANT & SONS INC
2973,Eagle Rare Single Barrel Bo,29.99,750mL,750.0,1,19.85,8004,SAZERAC CO INC
2975,Bird Dog Blackberry Whiskey,14.99,750mL,750.0,1,11.32,9625,WESTERN SPIRITS BEVERAGE CO
2976,Islay Mist 8 Yr Old Scotch,17.99,750mL,750.0,1,11.59,2496,DUGGANS DISTILLED PRODUCTS
2979,Bowmore 12-Yr Scotch,49.99,750mL,750.0,1,35.43,12546,JIM BEAM BRANDS COMPANY
2982,Highland Park Dark Origins,69.99,750mL,750.0,1,52.23,2561,EDRINGTON AMERICAS
2985,Gibsons 12YO Gold Canadian W,25.99,750mL,750.0,1,15.1,3664,WILLIAM GRANT & SONS INC
2988,Sauza 901 Silver Tequila,24.99,750mL,750.0,1,18.51,12546,JIM BEAM BRANDS COMPANY
2989,The Macallan 18 Yr Old,259.99,750mL,750.0,1,192.59,2561,EDRINGTON AMERICAS
2990,Bulldog Gin,19.99,750mL,750.0,1,15.99,11567,CAMPARI AMERICA
2991,Tullibardine Single Malt,49.99,750mL,750.0,1,36.49,2000,SOUTHERN WINE & SPIRITS NE
2993,Angostura Bitters,7.49,Unknown,,1,5.39,5895,"Mizkan Americas, Inc."
3012,Pinnacle Vodka,0.99,50mL,50.0,1,0.74,12546,JIM BEAM BRANDS COMPANY
3016,Bombay Sapphire East Gin,19.99,750mL,750.0,1,14.59,480,BACARDI USA INC
3020,Pinnacle Blueberry Vodka,10.99,750mL,750.0,1,7.99,12546,JIM BEAM BRANDS COMPANY
3025,Ciroc Snap Frost Vodka,11.99,375mL,375.0,1,9.29,3960,DIAGEO NORTH AMERICA INC
3033,Ciroc Coconut Vodka,11.99,375mL,375.0,1,8.95,3960,DIAGEO NORTH AMERICA INC
3038,Zhenka Raspberry Vodka,9.99,1750mL,1750.0,1,7.13,9552,M S WALKER INC
3039,Stoli Salted Karamel,16.99,750mL,750.0,1,13.38,8664,"STOLI GROUP,(USA) LLC"
3041,Zhenka Pink Lemonade Vodka,9.99,1750mL,1750.0,1,5.83,9552,M S WALKER INC
3042,Ciroc Red Berry Vodka,11.99,375mL,375.0,1,8.63,3960,DIAGEO NORTH AMERICA INC
3045,Pinnacle Salted Caramel,12.99,750mL,750.0,1,7.8,12546,JIM BEAM BRANDS COMPANY
3046,Ciroc Peach Vodka,47.99,1750mL,1750.0,1,35.81,3960,DIAGEO NORTH AMERICA INC
3050,Bowman Vodka,8.99,1750mL,1750.0,1,6.51,8004,SAZERAC CO INC
3054,Smirnoff Kissed Caramel,12.99,750mL,750.0,1,8.14,3960,DIAGEO NORTH AMERICA INC
3058,Three Olives Vodka,0.99,50mL,50.0,1,0.71,7245,PROXIMO SPIRITS INC.
3061,Absolut Grapevine Vodka,16.99,750mL,750.0,1,11.32,17035,PERNOD RICARD USA
3062,Russian Standard Platinum,21.99,750mL,750.0,1,15.62,10050,Russian Standard Vodka
3070,Peligroso Reposado Tequila,29.99,750mL,750.0,1,16.53,3960,DIAGEO NORTH AMERICA INC
3072,Ciroc Peach Vodka,24.99,750mL,750.0,1,18.24,3960,DIAGEO NORTH AMERICA INC
3079,Devils Spring Vodka,15.99,750mL,750.0,1,10.21,2396,BLACK PRINCE DISTILLERY INC
3081,Smirnoff Iced Cake,12.99,750mL,750.0,1,7.14,3960,DIAGEO NORTH AMERICA INC
3084,Patron Silver Tequila,14.99,200mL,200.0,1,11.27,9165,ULTRA BEVERAGE COMPANY LLP
3086,Ciroc Coconut Vodka,47.99,1750mL,1750.0,1,35.03,3960,DIAGEO NORTH AMERICA INC
3089,Evan Williams Honey Reserve,9.99,750mL,750.0,1,7.63,3924,HEAVEN HILL DISTILLERIES
3092,Stolichnaya 100* Vodka,16.99,750mL,750.0,1,13.38,8664,"STOLI GROUP,(USA) LLC"
3100,Ciroc Red Berry Vodka,47.99,1750mL,1750.0,1,34.28,3960,DIAGEO NORTH AMERICA INC
3102,Smirnoff Traveler,17.99,1750mL,1750.0,1,12.94,3960,DIAGEO NORTH AMERICA INC
3104,Smirnoff Whipped Cream,12.99,750mL,750.0,1,8.72,3960,DIAGEO NORTH AMERICA INC
3107,Don Julio 70th Anniversary,65.99,750mL,750.0,1,47.47,3960,DIAGEO NORTH AMERICA INC
3120,Absolut Cilantro,17.99,750mL,750.0,1,10.94,17035,PERNOD RICARD USA
3121,Pinnacle Rainbow Sherbet,9.99,750mL,750.0,1,6.93,12546,JIM BEAM BRANDS COMPANY
3123,Booths London Dry Gin,14.99,1750mL,1750.0,1,10.94,3960,DIAGEO NORTH AMERICA INC
3125,Pinnacle Strawbery Shortcake,9.99,750mL,750.0,1,7.03,12546,JIM BEAM BRANDS COMPANY
3133,Svedka Strwbry Lemonad Vodka,10.99,750mL,750.0,1,8.79,1392,CONSTELLATION BRANDS INC
3138,Svedka 100 Vodka,13.99,750mL,750.0,1,9.29,1392,CONSTELLATION BRANDS INC
3139,Grey Goose Le Melon,23.99,750mL,750.0,1,17.64,480,BACARDI USA INC
3147,Stolichnaya Chocolat Kokonut,0.99,50mL,50.0,1,0.71,8664,"STOLI GROUP,(USA) LLC"
3150,Svedka Mango Pineapple Vodka,10.99,750mL,750.0,1,8.65,1392,CONSTELLATION BRANDS INC
3152,Three Olives Jacked Apple,10.99,750mL,750.0,1,7.91,7245,PROXIMO SPIRITS INC.
3153,Rye Harbor Vodka,17.99,750mL,750.0,1,13.23,653,STATE WINE & SPIRITS
3154,New Amsterdam Peach Vodka,9.99,750mL,750.0,1,7.8,3252,E & J GALLO WINERY
3158,Pinnacle Tropical Punch,16.99,1750mL,1750.0,1,12.77,12546,JIM BEAM BRANDS COMPANY
3159,Sobieski Vodka,9.99,750mL,750.0,1,5.59,9552,M S WALKER INC
3161,New Amsterdam Red Berry,9.99,750mL,750.0,1,6.66,3252,E & J GALLO WINERY
3163,Three Olives Dude Vodka,12.99,750mL,750.0,1,8.82,7245,PROXIMO SPIRITS INC.
3168,Belvedere UF Intense Vodka,25.99,750mL,750.0,1,18.97,8112,MOET HENNESSY USA INC
3172,Skyy Infusions Blood Orange,12.99,750mL,750.0,1,10.31,11567,CAMPARI AMERICA
3174,Cold River Vodka,29.99,750mL,750.0,1,21.73,4425,MARTIGNETTI COMPANIES
3176,Smugglers Notch Vodka,27.99,750mL,750.0,1,20.89,4425,MARTIGNETTI COMPANIES
3180,New Amsterdam Vodka,16.99,1750mL,1750.0,1,10.94,3252,E & J GALLO WINERY
3183,Jose Cuervo Tradicional Slvr,18.49,750mL,750.0,1,13.7,7245,PROXIMO SPIRITS INC.
3189,Skyy Infusions Dragon Fruit,12.99,750mL,750.0,1,10.15,11567,CAMPARI AMERICA
3193,Absolut Wild Tea,16.99,750mL,750.0,1,11.15,17035,PERNOD RICARD USA
3194,Grey Goose Cherry Noir Vodka,23.99,750mL,750.0,1,18.31,480,BACARDI USA INC
3197,Pinnacle Vodka 100 Proof,20.99,1750mL,1750.0,1,15.32,12546,JIM BEAM BRANDS COMPANY
3201,Plymouth Gin,29.99,750mL,750.0,1,21.96,17035,PERNOD RICARD USA
3204,Twenty 2 Vodka,21.99,750mL,750.0,1,15.71,7153,PINE STATE TRADING CO
3209,Hammer & Sickle Vodka,19.99,750mL,750.0,1,14.07,4550,KLIN SPIRITS LLC
3216,Fleischmanns X Dry Gin,11.99,1750mL,1750.0,1,7.68,660,SAZERAC NORTH AMERICA INC.
3218,Firefly Sweet Tea Vodka,12.99,750mL,750.0,1,10.23,8004,SAZERAC CO INC
3219,Svedka Grapefruit Jalapeno,0.99,50mL,50.0,1,0.74,1392,CONSTELLATION BRANDS INC
3220,Svedka Clementine Vodka,18.99,1750mL,1750.0,1,14.72,1392,CONSTELLATION BRANDS INC
3221,Pinnacle Raspberry Vodka,10.99,750mL,750.0,1,7.93,12546,JIM BEAM BRANDS COMPANY
3227,Taaka Gin,8.99,1750mL,1750.0,1,6.86,8004,SAZERAC CO INC
3230,Svedka Grapefruit Jalapeno,10.99,750mL,750.0,1,7.08,1392,CONSTELLATION BRANDS INC
3231,Pinnacle Tropical Punch Vdka,10.99,750mL,750.0,1,7.74,12546,JIM BEAM BRANDS COMPANY
3233,Belvedere Wild Berry,22.99,750mL,750.0,1,16.66,8112,MOET HENNESSY USA INC
3234,Hendrick's Gin,62.99,1750mL,1750.0,1,45.92,3664,WILLIAM GRANT & SONS INC
3235,Absolut Berri Acai,16.99,750mL,750.0,1,12.4,17035,PERNOD RICARD USA
3237,Firefly Sweet Tea Vodka,25.99,1750mL,1750.0,1,18.17,8004,SAZERAC CO INC
3238,Hendrick's Gin,29.99,750mL,750.0,1,22.83,3664,WILLIAM GRANT & SONS INC
3239,Seagram's Red Berry Vodka,9.99,750mL,750.0,1,7.8,9165,ULTRA BEVERAGE COMPANY LLP
3243,Burnetts Vodka,10.49,1750mL,1750.0,1,8.26,3924,HEAVEN HILL DISTILLERIES
3244,Burnetts Vodka,5.79,750mL,750.0,1,4.32,3924,HEAVEN HILL DISTILLERIES
3246,Bentley's Vodka,8.79,1750mL,1750.0,1,6.71,8004,SAZERAC CO INC
3253,Gilbeys London Dry,12.49,1750mL,1750.0,1,9.08,12546,JIM BEAM BRANDS COMPANY
3257,Gilbeys London Dry Trav,5.99,750mL,750.0,1,4.5,12546,JIM BEAM BRANDS COMPANY
3271,New Amsterdam Vodka,5.99,375mL,375.0,1,4.47,3252,E & J GALLO WINERY
3272,Sobieski Vodka,17.99,1750mL,1750.0,1,13.23,9552,M S WALKER INC
3276,Gordons London Dry,14.99,1750mL,1750.0,1,9.62,3960,DIAGEO NORTH AMERICA INC
3278,Gordons London Dry,7.99,750mL,750.0,1,5.79,3960,DIAGEO NORTH AMERICA INC
3279,Double Cross Vodka,29.99,750mL,750.0,1,22.21,6213,MHW LTD
3285,Svedka Strawberry Colada,9.99,750mL,750.0,1,7.29,1392,CONSTELLATION BRANDS INC
3286,Ciroc Snap Frost Vodka,47.99,1750mL,1750.0,1,36.08,3960,DIAGEO NORTH AMERICA INC
3292,GlenDronach 1995,169.99,750mL,750.0,1,135.99,9165,ULTRA BEVERAGE COMPANY LLP
3294,Leaf Vodka Alaskian Glacial,16.99,750mL,750.0,1,12.31,4425,MARTIGNETTI COMPANIES
3295,Tito's Handmade Vodka,9.99,375mL,375.0,1,7.93,4425,MARTIGNETTI COMPANIES
3296,Belvedere Pink Grapefruit,22.99,750mL,750.0,1,15.99,8112,MOET HENNESSY USA INC
3300,Smirnoff Sorbet Mango/Pasion,0.99,50mL,50.0,1,0.71,3960,DIAGEO NORTH AMERICA INC
3305,Canada House Canadian Whisky,12.49,1750mL,1750.0,1,8.65,8352,LUXCO INC
3310,Pinnacle Vodka,6.99,375mL,375.0,1,4.34,12546,JIM BEAM BRANDS COMPANY
3314,El Jimador Blanco Tequila,26.99,1750mL,1750.0,1,19.28,1128,BROWN-FORMAN CORP
3315,Smirnoff Sorbet Rasp/Pomegra,0.99,50mL,50.0,1,0.74,3960,DIAGEO NORTH AMERICA INC
3316,Ciroc Peach Vodka,11.99,375mL,375.0,1,8.88,3960,DIAGEO NORTH AMERICA INC
3324,Milagro Silver Select Barrel,49.99,750mL,750.0,1,37.31,3664,WILLIAM GRANT & SONS INC
3325,Pinnacle Caramel Apple Vodka,10.99,750mL,750.0,1,7.4,12546,JIM BEAM BRANDS COMPANY
3326,Jenkins Gin,9.49,1750mL,1750.0,1,7.36,9552,M S WALKER INC
3329,Seagrams Extra Smooth Vodka,13.99,1750mL,1750.0,1,10.84,9165,ULTRA BEVERAGE COMPANY LLP
3335,Tanqueray Sterling Vodka,10.99,750mL,750.0,1,8.14,3960,DIAGEO NORTH AMERICA INC
3341,Bombay Sapphire & East 2 Pak,34.99,750mL 2 Pk,750.0,1,25.17,480,BACARDI USA INC
3343,Bombay Sapphire Gin,12.49,375mL,375.0,1,9.46,480,BACARDI USA INC
3344,Bombay Sapphire Gin,19.99,750mL,750.0,1,14.49,480,BACARDI USA INC
3345,Bombay Sapphire Gin,2.29,50mL,50.0,1,1.54,480,BACARDI USA INC
3347,Milagro Silver Tequila,39.99,1750mL,1750.0,1,28.56,3664,WILLIAM GRANT & SONS INC
3348,Bombay Sapphire Gin,29.99,1750mL,1750.0,1,22.38,480,BACARDI USA INC
3350,Ice Fox Vodka,15.99,750mL,750.0,1,12.3,7153,PINE STATE TRADING CO
3351,Pinnacle Whipped Vodka,16.99,1750mL,1750.0,1,13.27,12546,JIM BEAM BRANDS COMPANY
3352,Ciroc Coconut Vodka,24.99,750mL,750.0,1,18.79,3960,DIAGEO NORTH AMERICA INC
3354,Ketel One Vodka,14.99,375mL,375.0,1,10.71,3960,DIAGEO NORTH AMERICA INC
3356,Svedka Vodka,5.99,375mL,375.0,1,4.47,1392,CONSTELLATION BRANDS INC
3357,Smirnoff Sours Green Apple,0.99,50mL,50.0,1,0.77,3960,DIAGEO NORTH AMERICA INC
3363,Lunazul Reposado Tequila,13.99,750mL,750.0,1,9.69,3924,HEAVEN HILL DISTILLERIES
3364,Absolut Ruby Red,24.99,1750mL,1750.0,1,17.85,17035,PERNOD RICARD USA
3366,Tanqueray Rangpur Gin,35.99,1750mL,1750.0,1,24.45,3960,DIAGEO NORTH AMERICA INC
3367,Pinnacle Pomegranate Vodka,10.99,750mL,750.0,1,7.57,12546,JIM BEAM BRANDS COMPANY
3368,Pinnacle Grape Vodka,16.99,1750mL,1750.0,1,12.22,12546,JIM BEAM BRANDS COMPANY
3373,Svedka Citron Vodka,18.99,1750mL,1750.0,1,13.86,1392,CONSTELLATION BRANDS INC
3376,Tommy Guns Vodka,39.99,750mL,750.0,1,31.99,5455,MARSALLE COMPANY
3377,Tanqueray Rangpur Gin,24.99,750mL,750.0,1,18.25,3960,DIAGEO NORTH AMERICA INC
3385,Pinnacle Strawbry Kiwi Vodka,16.99,1750mL,1750.0,1,12.97,12546,JIM BEAM BRANDS COMPANY
3388,Seagrams Extra Dry Gin,8.99,750mL,750.0,1,6.97,17035,PERNOD RICARD USA
3389,Seagrams Extra Dry Gin,15.99,1750mL,1750.0,1,12.49,17035,PERNOD RICARD USA
3390,Cold River Blueberry Vodka,29.99,750mL,750.0,1,22.55,4425,MARTIGNETTI COMPANIES
3396,Smirnoff Vanilla Vodka,22.99,1750mL,1750.0,1,13.73,3960,DIAGEO NORTH AMERICA INC
3397,Ciroc Red Berry Vodka,24.99,750mL,750.0,1,18.24,3960,DIAGEO NORTH AMERICA INC
3404,Skinnygirl Vodka,19.99,750mL,750.0,1,13.33,12546,JIM BEAM BRANDS COMPANY
3405,Tito's Handmade Vodka,28.99,1750mL,1750.0,1,23.19,4425,MARTIGNETTI COMPANIES
3408,Ketel One Oranje,24.99,750mL,750.0,1,15.62,3960,DIAGEO NORTH AMERICA INC
3409,Crystal Head Vodka,44.99,750mL,750.0,1,32.14,9165,ULTRA BEVERAGE COMPANY LLP
3410,American Harvest Organic,19.99,750mL,750.0,1,12.31,3089,SIDNEY FRANK IMPORTING CO
3412,Skyy Infusions Pineapple,12.99,750mL,750.0,1,9.28,11567,CAMPARI AMERICA
3420,New Amsterdam Coconut Vodka,9.99,750mL,750.0,1,7.93,3252,E & J GALLO WINERY
3422,Beefeater,19.99,750mL,750.0,1,15.99,17035,PERNOD RICARD USA
3423,Beefeater,26.99,1750mL,1750.0,1,21.25,17035,PERNOD RICARD USA
3424,Peligroso Cinnamon Tequila,15.99,750mL,750.0,1,11.59,3960,DIAGEO NORTH AMERICA INC
3425,Olmeca Altos Plata Tequila,20.99,750mL,750.0,1,15.55,17035,PERNOD RICARD USA
3427,Stolichnaya Blueberi,24.99,1750mL,1750.0,1,17.85,8664,"STOLI GROUP,(USA) LLC"
3432,Capri Natura Limoncello,17.99,750mL,750.0,1,13.04,7153,PINE STATE TRADING CO
3436,Bombay Dry Gin,26.99,1750mL,1750.0,1,18.79,480,BACARDI USA INC
3437,Bombay Dry Gin,19.99,750mL,750.0,1,13.84,480,BACARDI USA INC
3444,Hornitos Plata Tequila,39.99,1750mL,1750.0,1,29.13,12546,JIM BEAM BRANDS COMPANY
3451,Smirnoff Root Beer Float,12.99,750mL,750.0,1,7.53,3960,DIAGEO NORTH AMERICA INC
3452,Vanya Light Vodka,6.99,1750mL,1750.0,1,5.55,9552,M S WALKER INC
3453,Smirnoff Sours Green Apple,9.49,750mL,750.0,1,7.3,3960,DIAGEO NORTH AMERICA INC
3456,Tanqueray Sterling Vodka,18.99,1750mL,1750.0,1,13.27,3960,DIAGEO NORTH AMERICA INC
3457,Olmeca Altos Plata Tequila,34.99,1750mL,1750.0,1,22.38,17035,PERNOD RICARD USA
3458,Ciroc Amaretto Vodka,19.99,750mL,750.0,1,15.14,3960,DIAGEO NORTH AMERICA INC
3462,Absolut Ruby Red,16.99,750mL,750.0,1,13.07,17035,PERNOD RICARD USA
3464,UV Blue Raspberry Vodka,13.99,1750mL,1750.0,1,10.06,9206,PHILLIPS PRODUCTS CO.
3472,Cazadores Blanco Tequila,16.99,750mL,750.0,1,11.1,480,BACARDI USA INC
3476,Reyka Vodka,19.99,750mL,750.0,1,15.5,3664,WILLIAM GRANT & SONS INC
3483,Kru 82 Vodka,13.99,750mL,750.0,1,10.21,9625,WESTERN SPIRITS BEVERAGE CO
3485,Luksusowa Potato Vodka,19.99,1750mL,1750.0,1,15.03,4425,MARTIGNETTI COMPANIES
3486,Tanqueray,12.99,375mL,375.0,1,9.84,3960,DIAGEO NORTH AMERICA INC
3487,Stolichnaya Blueberi,16.99,750mL,750.0,1,12.77,8664,"STOLI GROUP,(USA) LLC"
3488,Tanqueray,23.99,750mL,750.0,1,15.62,3960,DIAGEO NORTH AMERICA INC
3489,Tanqueray,27.99,1750mL,1750.0,1,20.73,3960,DIAGEO NORTH AMERICA INC
3492,Absolut Hibiskus,17.99,750mL,750.0,1,11.36,17035,PERNOD RICARD USA
3495,Ketel One Citroen Vodka,38.99,1750mL,1750.0,1,23.52,3960,DIAGEO NORTH AMERICA INC
3497,Johnnie Walker Platinum,94.99,750mL,750.0,1,73.07,3960,DIAGEO NORTH AMERICA INC
3498,Baileys Vanilla Cinnamon,19.99,750mL,750.0,1,14.72,3960,DIAGEO NORTH AMERICA INC
3500,Tito's Handmade Vodka,1.49,50mL,50.0,1,1.07,4425,MARTIGNETTI COMPANIES
3502,Pinnacle Vodka,10.99,750mL,750.0,1,8.14,12546,JIM BEAM BRANDS COMPANY
3503,Smirnoff Sorbet Rasp/Pomegra,10.99,750mL,750.0,1,8.2,3960,DIAGEO NORTH AMERICA INC
3505,Tito's Handmade Vodka,18.99,750mL,750.0,1,13.76,4425,MARTIGNETTI COMPANIES
3510,Smirnoff Light Lemon Sorbet,10.99,750mL,750.0,1,8.65,3960,DIAGEO NORTH AMERICA INC
3511,New Amsterdam Vodka,9.99,750mL,750.0,1,7.24,3252,E & J GALLO WINERY
3512,Pinnacle Vodka,16.99,1750mL,1750.0,1,11.76,12546,JIM BEAM BRANDS COMPANY
3513,Ciroc Snap Frost Vodka,24.99,750mL,750.0,1,17.98,3960,DIAGEO NORTH AMERICA INC
3515,Skyy Infusions Citrus Vodka,19.99,1750mL,1750.0,1,15.5,11567,CAMPARI AMERICA
3517,Smirnoff Sorbet Mango/Pasion,10.99,750mL,750.0,1,6.83,3960,DIAGEO NORTH AMERICA INC
3518,Cabot Trail Maple Whisky,21.99,750mL,750.0,1,15.74,9165,ULTRA BEVERAGE COMPANY LLP
3522,Platinum 7X Distilled Vodka,12.99,1750mL,1750.0,1,9.62,8004,SAZERAC CO INC
3524,Pravda Polish Vodka,19.99,750mL,750.0,1,14.7,4380,CHARLES JACQUIN ET CIE INC
3527,Reyka Vodka,29.99,1750mL,1750.0,1,21.87,3664,WILLIAM GRANT & SONS INC
3528,Don Felix Anejo Tequila,39.99,750mL,750.0,1,31.24,5455,MARSALLE COMPANY
3529,U V Vodka,13.99,1750mL,1750.0,1,10.14,9206,PHILLIPS PRODUCTS CO.
3530,Pinnacle Peach Vodka,9.99,750mL,750.0,1,6.93,12546,JIM BEAM BRANDS COMPANY
3532,Milagro Reposado Tequila,27.99,750mL,750.0,1,20.58,3664,WILLIAM GRANT & SONS INC
3533,Lidestri Pink Limoncello,17.99,750mL,750.0,1,13.23,7153,PINE STATE TRADING CO
3534,Milagro Silver Tequila,23.99,750mL,750.0,1,18.17,3664,WILLIAM GRANT & SONS INC
3539,MacGavin's Highland Scotch,24.99,750mL,750.0,1,13.13,5455,MARSALLE COMPANY
3545,Ketel One Vodka,29.99,1750mL,1750.0,1,21.89,3960,DIAGEO NORTH AMERICA INC
3547,Ketel One Vodka,2.79,50mL,50.0,1,2.2,3960,DIAGEO NORTH AMERICA INC
3549,Ketel One Vodka,26.99,750mL,750.0,1,17.82,3960,DIAGEO NORTH AMERICA INC
3560,Ciroc Amaretto Vodka,11.99,375mL,375.0,1,9.52,3960,DIAGEO NORTH AMERICA INC
3563,Smirnoff Sours Fruit Punch,9.49,750mL,750.0,1,7.3,3960,DIAGEO NORTH AMERICA INC
3564,Ciroc Amaretto Vodka,47.99,1750mL,1750.0,1,36.08,3960,DIAGEO NORTH AMERICA INC
3565,Ultimat Vodka,38.99,750mL,750.0,1,25.98,9165,ULTRA BEVERAGE COMPANY LLP
3571,Absolut Vanilia,1.99,50mL,50.0,1,1.47,17035,PERNOD RICARD USA
3572,Pinnacle Habanero Vodka,10.99,750mL,750.0,1,7.68,12546,JIM BEAM BRANDS COMPANY
3578,Stolichnaya Elit Vodka,49.99,750mL,750.0,1,36.49,8664,"STOLI GROUP,(USA) LLC"
3579,Ciroc Pineapple Vodka,11.99,375mL,375.0,1,8.88,3960,DIAGEO NORTH AMERICA INC
3580,Smirnoff Orange Vodka,10.99,750mL,750.0,1,8.08,3960,DIAGEO NORTH AMERICA INC
3583,Smirnoff Orange Vodka,22.99,1750mL,1750.0,1,13.23,3960,DIAGEO NORTH AMERICA INC
3584,Absolut Raspberri,16.99,750mL,750.0,1,12.49,17035,PERNOD RICARD USA
3591,Absolut Vanilia,16.99,750mL,750.0,1,13.48,17035,PERNOD RICARD USA
3593,Smirnoff Blue 100 Proof Trav,26.99,1750mL,1750.0,1,21.42,3960,DIAGEO NORTH AMERICA INC
3595,Smirnoff Blue 100 Proof,15.99,750mL,750.0,1,12.02,3960,DIAGEO NORTH AMERICA INC
3597,UV Sangria Vodka,8.99,750mL,750.0,1,6.51,9206,PHILLIPS PRODUCTS CO.
3601,Remy Martin V,36.99,750mL,750.0,1,26.61,7239,REMY COINTREAU USA INC
3606,Smirnoff Raspberry Vodka,0.99,50mL,50.0,1,0.74,3960,DIAGEO NORTH AMERICA INC
3607,Smirnoff Citrus Vodka,0.99,50mL,50.0,1,0.72,3960,DIAGEO NORTH AMERICA INC
3608,Smirnoff Orange Vodka,0.99,50mL,50.0,1,0.72,3960,DIAGEO NORTH AMERICA INC
3609,Smirnoff Vanilla Vodka,0.99,50mL,50.0,1,0.74,3960,DIAGEO NORTH AMERICA INC
3610,Smirnoff Cranberry Vodka,10.99,750mL,750.0,1,8.26,3960,DIAGEO NORTH AMERICA INC
3612,Taaka Vodka,9.99,1750mL,1750.0,1,6.81,8004,SAZERAC CO INC
3614,Finlandia Vodka,19.99,1750mL,1750.0,1,15.99,1128,BROWN-FORMAN CORP
3615,Bacardi Anejo Mexican Rum,18.99,750mL,750.0,1,11.02,480,BACARDI USA INC
3617,Olmeca Altos Reposado,21.99,750mL,750.0,1,15.82,17035,PERNOD RICARD USA
3618,Pinnacle Mimosa Vodka,10.99,750mL,750.0,1,7.29,12546,JIM BEAM BRANDS COMPANY
3620,Powers Signature Release,39.99,750mL,750.0,1,31.99,17035,PERNOD RICARD USA
3622,Spud Potato Vodka,19.99,750mL,750.0,1,14.45,10050,Russian Standard Vodka
3625,Absolut 80 Proof,16.99,750mL,750.0,1,12.59,17035,PERNOD RICARD USA
3626,Sauza Extra Gold Tequila,12.99,750mL,750.0,1,10.39,12546,JIM BEAM BRANDS COMPANY
3627,Absolut 80 Proof,13.99,375mL,375.0,1,9.37,17035,PERNOD RICARD USA
3629,Flag Hill White Rum,25.99,750mL,750.0,1,20.63,17031,FLAG HILL WINERY & VINEYARD
3630,Stolichnaya Razberi,24.99,1750mL,1750.0,1,19.83,8664,"STOLI GROUP,(USA) LLC"
3636,Dr McGillicuddy's Mentholmnt,7.49,375mL,375.0,1,5.03,8004,SAZERAC CO INC
3637,Zhenka Vodka Plastic,5.29,750mL,750.0,1,3.89,9552,M S WALKER INC
3640,Belvedere Cytrus Vodka,22.99,750mL,750.0,1,16.54,8112,MOET HENNESSY USA INC
3643,Caldwells Vodka,12.49,1750mL,1750.0,1,7.71,9552,M S WALKER INC
3648,UV Ruby Red Grapefruit Vodka,8.99,750mL,750.0,1,6.05,9206,PHILLIPS PRODUCTS CO.
3650,Patron Silver Tequila,48.99,750mL,750.0,1,33.81,9165,ULTRA BEVERAGE COMPANY LLP
3651,Belvedere Vodka,3.99,50mL,50.0,1,2.93,8112,MOET HENNESSY USA INC
3652,Ciroc Pineapple Vodka,47.99,1750mL,1750.0,1,37.79,3960,DIAGEO NORTH AMERICA INC
3654,Patron Reposado Tequila,53.99,750mL,750.0,1,39.39,9165,ULTRA BEVERAGE COMPANY LLP
3656,Stolichnaya Vanil,24.99,1750mL,1750.0,1,19.99,8664,"STOLI GROUP,(USA) LLC"
3658,Patron Anejo Tequila,58.99,750mL,750.0,1,41.9,9165,ULTRA BEVERAGE COMPANY LLP
3663,Tarantula Azul Tequila,13.99,750mL,750.0,1,10.76,5992,MCCORMICK DISTILLING CO
3667,Boru Original Irish Vodka,17.99,1750mL,1750.0,1,13.13,1485,CASTLE BRANDS CORP.
3668,Belvedere Polish Vodka,42.99,1750mL,1750.0,1,34.12,8112,MOET HENNESSY USA INC
3672,Shady Fruit Real Ruby Red Gr,11.99,750mL,750.0,1,8.26,3960,DIAGEO NORTH AMERICA INC
3677,Shady Fruit Valencia Orange,11.99,750mL,750.0,1,8.59,3960,DIAGEO NORTH AMERICA INC
3679,Chopin Vodka,19.99,750mL,750.0,1,14.49,6213,MHW LTD
3680,Stolichnaya Ohranj,24.99,1750mL,1750.0,1,18.93,8664,"STOLI GROUP,(USA) LLC"
3682,Belvedere Vodka,22.99,750mL,750.0,1,16.66,8112,MOET HENNESSY USA INC
3683,Stolichnaya Ohranj,16.99,750mL,750.0,1,13.17,8664,"STOLI GROUP,(USA) LLC"
3684,Fleischmanns Royal Vodka,9.99,1750mL,1750.0,1,7.68,660,SAZERAC NORTH AMERICA INC.
3687,Fleischmanns Royal Traveler,5.99,750mL,750.0,1,3.84,660,SAZERAC NORTH AMERICA INC.
3688,Bowman's Light Vodka,5.99,1750mL,1750.0,1,3.56,8004,SAZERAC CO INC
3689,Stolichnaya Vanil,16.99,750mL,750.0,1,12.77,8664,"STOLI GROUP,(USA) LLC"
